,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","Bus Speed"
09/25/2015 22:51:36,1.53846157,1.53846157,3.07692313,2.30769229,2.11538458,45,44,47,44,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:51:41,3.84615374,2.30769229,3.84615374,2.30769229,3.07692313,45,44,47,44,1197.02136,1197.02136,1197.02136,1197.02136,133.00238
09/25/2015 22:51:46,8.461538,8.461538,10,6.923077,8.461538,47,45,47,45,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:51:51,4.61538458,3.125,3.84615374,3.07692313,3.66586542,46,45,46,44,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:51:56,1.53846157,4.61538458,5.38461542,4.61538458,4.03846169,46,45,47,44,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:52:01,5.38461542,4.61538458,9.230769,7.69230747,6.730769,45,45,47,45,1197.02051,1197.02051,1197.02051,1197.02051,133.002289
09/25/2015 22:52:06,6.923077,5.38461542,6.15384626,7.69230747,6.53846169,51,48,50,49,2926.05273,2926.05273,2926.05273,2926.05273,133.0024
09/25/2015 22:52:12,1.53846157,0,0.7692308,3.84615374,1.53846157,46,45,47,45,1197.02136,1197.02136,1197.02136,1197.02136,133.002365
09/25/2015 22:52:17,0.7692308,0.7692308,0,1.53846157,0.7692308,45,45,47,44,1197.02014,1197.02014,1197.02014,1197.02014,133.002228
09/25/2015 22:52:22,6.923077,8.461538,6.25,7.69230747,7.331731,46,46,48,46,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:52:27,0,3.07692313,1.53846157,0.7692308,1.34615386,45,45,46,45,1197.02063,1197.02063,1197.02063,1197.02063,133.002289
09/25/2015 22:52:32,1.53846157,0.7692308,3.07692313,1.53846157,1.73076928,46,45,47,45,1197.021,1197.021,1197.021,1197.021,133.002319
09/25/2015 22:52:37,6.15384626,5.38461542,5.38461542,6.923077,5.96153831,46,44,47,45,1197.02148,1197.02148,1197.02148,1197.02148,133.0024
09/25/2015 22:52:42,1.53846157,1.53846157,1.53846157,3.07692313,1.92307687,45,43,47,44,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:52:47,0,0.75757575,0.7692308,1.53846157,0.766317,44,43,45,43,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:52:52,5.38461542,7.69230747,6.923077,6.923077,6.730769,46,45,47,45,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:52:57,2.30769229,6.923077,3.07692313,4.61538458,4.230769,46,44,46,45,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:53:02,3.07692313,13.0769234,17.6923084,14.6153851,12.1153851,47,45,48,46,1197.02051,1197.02051,1197.02051,1197.02051,133.002274
09/25/2015 22:53:07,12.0512819,8.461538,7.69230747,7.69230747,8.974359,47,44,47,45,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:53:12,0.7692308,3.07692313,1.53846157,2.30769229,1.92307687,47,45,47,46,1197.02112,1197.02112,1197.02112,2660.04688,133.00235
09/25/2015 22:53:17,4.61538458,1.53846157,0,2.30769229,2.11538458,45,45,46,44,1197.02136,1197.02136,1197.02136,1197.02136,133.00238
09/25/2015 22:53:22,3.07692313,4.61538458,4.61538458,1.53846157,3.46153855,45,44,47,44,1197.02026,1197.02026,1197.02026,1197.02026,133.002243
09/25/2015 22:53:28,4.61538458,10,5.38461542,3.84615374,5.96153831,50,51,50,49,2926.05176,2926.05176,2926.05176,2926.05176,133.00235
09/25/2015 22:53:33,2.30769229,3.07692313,2.30769229,0,1.92307687,46,45,47,44,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:53:38,2.30769229,3.07692313,2.30769229,0,1.92307687,46,45,46,44,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:53:43,7.69230747,9.375,5.38461542,3.07692313,6.38221169,46,45,47,45,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:53:48,4.61538458,1.5625,0.7692308,2.30769229,2.31370187,46,45,46,44,1197.02112,1197.02112,1197.02112,1197.02112,133.002335
09/25/2015 22:53:53,0,3.07692313,2.30769229,0,1.34615386,45,43,46,44,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:53:58,3.84615374,7.69230747,7.69230747,7.69230747,6.730769,46,46,46,45,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:54:03,0,3.90625,2.27272725,0.7692308,1.737052,47,43,46,44,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:54:08,2.30769229,2.30769229,1.53846157,0,1.53846157,44,45,47,44,1197.02124,1197.02124,1197.02124,1197.02124,133.00235
09/25/2015 22:54:13,7.69230747,6.15384626,6.923077,4.61538458,6.34615374,46,45,45,44,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:54:18,0.7692308,2.27272725,1.53846157,1.53846157,1.52972031,44,43,47,44,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:54:23,0.7692308,1.53846157,1.53846157,1.53846157,1.34615386,46,44,46,44,1197.02051,1197.02051,1197.02051,1197.02051,133.002274
09/25/2015 22:54:28,2.30769229,4.6875,4.61538458,7.69230747,4.82572126,45,43,47,44,1197.02026,1197.02026,1197.02026,1197.02026,133.002258
09/25/2015 22:54:33,4.61538458,5.38461542,6.15384626,5.38461542,5.38461542,50,50,52,50,2926.05176,2926.05176,2926.05176,2926.05176,133.00235
09/25/2015 22:54:39,4.61538458,10.6759911,5.38461542,6.923077,6.899767,48,45,47,46,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:54:44,0.7692308,2.30769229,0,2.30769229,1.34615386,45,45,46,45,1197.02124,1197.02124,1197.02124,1197.02124,133.00235
09/25/2015 22:54:49,4.61538458,11.5384617,6.923077,8.461538,7.88461542,46,46,47,45,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:54:54,5.38461542,0.7692308,3.07692313,2.30769229,2.88461542,46,45,47,45,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:54:59,1.53846157,10,4.61538458,8.461538,6.15384626,46,46,48,45,1197.02075,2128.03687,2128.03687,2128.03687,133.0023
09/25/2015 22:55:04,7.69230747,4.61538458,5.38461542,10,6.923077,46,45,47,44,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:55:09,0.7692308,1.53846157,1.53846157,1.53846157,1.34615386,46,45,46,44,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:55:14,2.30769229,2.30769229,3.07692313,0,1.92307687,45,44,46,44,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:55:19,6.923077,6.25,6.15384626,8.461538,6.94711542,46,45,46,45,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:55:24,10.7692308,21.5384617,11.5384617,10,13.4615383,50,48,51,49,2527.04443,2527.04443,2527.04443,2527.04443,133.002335
09/25/2015 22:55:29,0.7692308,1.53846157,2.30769229,1.53846157,1.53846157,46,45,47,45,1197.02136,1197.02136,1197.02136,1197.02136,133.002365
09/25/2015 22:55:35,1.53846157,3.84615374,1.53846157,2.30769229,2.30769229,46,44,47,46,1197.02014,1197.02014,1197.02014,1197.02014,133.002243
09/25/2015 22:55:40,6.923077,5.38461542,3.84615374,9.230769,6.34615374,49,49,50,50,1197.02148,1197.02148,1197.02148,1197.02148,133.0024
09/25/2015 22:55:45,3.07692313,3.84615374,0.7692308,1.53846157,2.30769229,46,44,47,45,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:55:50,5.38461542,3.07692313,5.38461542,3.84615374,4.423077,52,51,53,53,2926.05225,2926.05225,2926.05225,2926.05225,133.00238
09/25/2015 22:55:55,10,10,6.15384626,6.923077,8.269231,46,45,48,45,1197.02136,1197.02136,1197.02136,1197.02136,133.00238
09/25/2015 22:56:00,1.53846157,3.84615374,1.53846157,0.7692308,1.92307687,46,44,46,45,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:56:05,2.30769229,1.53846157,0,2.30769229,1.53846157,46,45,47,44,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:56:10,5.38461542,10.7692308,7.69230747,6.923077,7.69230747,45,45,48,45,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:56:15,2.30769229,0.7692308,0.7692308,3.07692313,1.73076928,46,46,46,45,1197.02112,1197.02112,1197.02112,1197.02112,133.002335
09/25/2015 22:56:20,0.7692308,0,0.7692308,2.30769229,0.961538434,46,45,47,45,1197.02039,1197.02039,1197.02039,1197.02039,133.002274
09/25/2015 22:56:25,11.5384617,7.69230747,10.7692308,9.230769,9.807693,48,46,49,45,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:56:30,3.07692313,5.38461542,3.07692313,2.30769229,3.46153855,50,48,50,48,2926.051,2926.051,2926.051,2926.051,133.002319
09/25/2015 22:56:35,2.30769229,2.30769229,0.7692308,1.53846157,1.73076928,47,45,47,45,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:56:41,2.30769229,3.84615374,3.84615374,3.07692313,3.26923084,47,45,47,45,1197.02051,1197.02051,1197.02051,1197.02051,133.002289
09/25/2015 22:56:46,16.0955715,13.8461542,13.0769234,10,13.2546616,53,52,54,52,2926.05273,2926.05273,2926.05273,2926.05273,133.0024
09/25/2015 22:56:51,2.30769229,3.07692313,1.53846157,1.53846157,2.11538458,47,45,46,46,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:56:56,1.53846157,0.7692308,3.07692313,0,1.34615386,46,45,47,45,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:57:01,9.230769,5.38461542,5.38461542,5.38461542,6.34615374,46,44,47,46,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:57:06,0.7692308,1.53846157,1.5151515,0,0.955710948,46,45,47,44,1197.02124,1197.02124,1197.02124,1197.02124,133.00235
09/25/2015 22:57:11,0.7692308,0,1.53846157,2.30769229,1.15384614,46,45,47,44,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:57:16,6.15384626,3.84615374,9.230769,4.61538458,5.96153831,48,46,47,47,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:57:21,3.84615374,7.69230747,3.07692313,3.07692313,4.423077,45,46,47,45,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:57:26,6.923077,2.30769229,0.7692308,3.07692313,3.26923084,45,45,47,45,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:57:31,6.923077,8.461538,10.7692308,9.230769,8.846154,46,44,48,46,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:57:36,3.07692313,4.61538458,3.07692313,2.30769229,3.26923084,46,45,48,45,1197.02124,1197.02124,1197.02124,1197.02124,133.00235
09/25/2015 22:57:41,4.61538458,4.61538458,3.07692313,4.61538458,4.230769,47,46,48,46,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:57:46,3.84615374,5.38461542,6.923077,4.61538458,5.19230747,47,46,48,46,1197.02051,1197.02051,1197.02051,1197.02051,133.002289
09/25/2015 22:57:52,10,9.230769,9.230769,6.15384626,8.653846,51,51,51,50,2926.05225,2926.05225,2926.05225,2926.05225,133.00238
09/25/2015 22:57:57,2.30769229,3.84615374,6.15384626,3.84615374,4.03846169,47,45,47,46,1197.021,1197.021,1197.021,1197.021,133.002335
